Unnamed: 0,HOUSEID_x,PERSONID_x,R_AGE,R_HISP,R_SEX,R_RACE,WRKFHM,HHSIZE,HHVEHCNT,HHFAMINC,URBANSIZE,URBRUR,uni_Per_ID,YOUNGCHILD,Highschool,EDU_College,HM_OWN,NONHISWHITE,Race_Black,Race_Asian,Race_White,weekday,DRVRCNT,Total_TT,Total_AT,AT_ReguHMact,TT_ReguHMact,ReguHMact,AT_WorkFromHM,TT_WorkFromHM,WorkFromHM,AT_WorkNonHM,TT_WorkNonHM,WorkNonHM,AT_School,TT_School,School,AT_Shopping,TT_Shopping,Shopping,AT_Social1,TT_Social1,Social1,AT_Social2,TT_Social2,Social2,AT_Social3,TT_Social3,Social3,AT_Social4,TT_Social4,Social4,AT_Personal_self,TT_Personal_self,Personal_self,AT_Personal_meal,TT_Personal_meal,Personal_meal,AT_Family_business,TT_Family_business,Family_business,AT_Pick_Drop,TT_Pick_Drop,Pick_Drop,HW_TIME,ln_School,ln_Shopping,ln_Social1,ln_Social2,ln_Social3,ln_Social4,ln_Personal_self,ln_Personal_meal,ln_Family_business,ln_Pick_Drop,genZ,Millennials,genX,boomers2,prepan
74637,40528308,2,67.0,0.0,0.0,1.0,0,2,2,137.5,0,0,40528308_2,0,1,1,1,1,0,0.0,1.0,1,2,58,546,0,19,19,0,0,0,515,12,527,0,0,0,2,1,3,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,45,855,0.0,0.0015211731205328,0.0050499927366415,0.0,0.0,0.0,0.0,0.0,0.0,0.0222763947111522,0,0,0,0,1
29023,30341022,2,26.0,0.0,1.0,1.0,0,2,3,112.5,0,1,30341022_2,0,1,1,0,1,0,0.0,1.0,1,2,115,365,15,60,75,0,0,0,290,25,315,0,0,0,60,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035,0.0,0.0362121726544447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
1621,30018769,1,48.0,0.0,1.0,1.0,0,2,3,30.0,0,1,30018769_1,0,1,0,1,1,0,0.0,1.0,1,2,35,660,0,15,15,0,0,0,660,20,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
66644,40372142,1,24.0,0.0,1.0,1.0,0,3,3,112.5,0,1,40372142_1,1,1,1,0,1,0,0.0,1.0,1,2,50,570,0,11,11,0,0,0,555,18,573,0,0,0,10,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,22,831,0.0,0.0072556851655813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011348007383412,0,1,0,0,1
56137,40170768,1,66.0,0.0,0.0,1.0,0,2,2,87.5,0,1,40170768_1,0,1,0,1,1,0,0.0,1.0,0,2,236,469,133,34,167,0,0,0,0,0,0,0,0,0,10,8,18,0,0,0,0,0,0,194,96,290,80,7,87,0,0,0,52,91,143,0,0,0,0,0,0,902,0.0,0.0085812898036135,0.0,0.0,0.1210697178622759,0.0399897540552376,0.0,0.063909752905131,0.0,0.0,0,0,0,0,1
48716,40026616,1,34.0,0.0,0.0,1.0,0,1,1,87.5,0,1,40026616_1,0,1,1,1,1,0,0.0,1.0,1,1,21,656,0,9,9,0,0,0,650,10,660,0,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772,0.0,0.0044773023547442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
57673,40200366,2,29.0,0.0,1.0,1.0,0,2,2,87.5,1,1,40200366_2,0,1,0,0,1,0,0.0,1.0,1,2,10,370,0,5,5,0,0,0,370,5,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
7259,30083974,2,64.0,0.0,0.0,1.0,0,2,4,87.5,0,1,30083974_2,0,1,0,1,1,0,0.0,1.0,1,2,10,845,0,5,5,0,0,0,845,5,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
54472,40137999,1,39.0,0.0,0.0,1.0,0,2,2,42.5,0,1,40137999_1,0,1,1,1,1,0,0.0,1.0,1,2,59,516,0,30,30,0,0,0,516,29,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
18362,30214413,1,78.0,0.0,1.0,1.0,0,1,1,30.0,0,0,30214413_1,0,1,0,1,1,0,0.0,1.0,1,1,32,382,0,12,12,0,0,0,375,15,390,0,0,0,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,0.0,0.004991945557499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
6321,30072439,2,25.0,0.0,1.0,1.0,1,2,2,7.5,0,1,30072439_2,0,1,1,0,1,0,0.0,1.0,1,2,130,605,15,70,85,0,0,0,555,50,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,45,0,0,0,0,0,0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240593841931606,0.0,0.0,0,1,0,0,1
48834,40029306,2,38.0,0.0,1.0,1.0,0,2,3,250.0,0,1,40029306_2,0,1,1,1,1,0,0.0,1.0,1,2,80,120,0,15,15,0,0,0,0,0,0,0,0,0,50,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,70,0,0,0,10,40,50,1255,0.0,0.0219302053887929,0.0,0.0,0.0,0.0,0.0,0.0235721524557696,0.0,0.0169667858572428,0,0,1,0,1
11069,30130370,1,54.0,0.0,1.0,1.0,0,2,2,112.5,0,1,30130370_1,0,1,1,1,1,0,0.0,1.0,1,2,50,635,50,25,75,0,0,0,540,10,550,0,0,0,0,0,0,0,0,0,45,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0.0,0.0,0.0,0.0303119142688388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
7843,30090946,3,23.0,0.0,0.0,1.0,0,4,6,42.5,0,1,30090946_3,0,1,0,1,1,0,0.0,1.0,1,4,50,520,0,30,30,0,0,0,520,20,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
20256,30236882,1,69.0,0.0,1.0,1.0,0,2,1,20.0,0,1,30236882_1,0,1,0,1,1,0,0.0,1.0,0,1,33,437,222,13,235,0,0,0,205,15,220,0,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0.0,0.005372783763861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
9895,30116347,1,36.0,0.0,1.0,1.0,0,1,1,20.0,0,0,30116347_1,0,1,1,0,1,0,0.0,1.0,1,1,76,539,0,35,35,0,0,0,512,33,545,0,0,0,16,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,16,0,0,0,0,0,0,860,0.0,0.0094904238302041,0.0,0.0,0.0,0.0,0.0,0.0080056549245129,0.0,0.0,0,1,0,0,1
1784,30020915,1,56.0,0.0,0.0,1.0,0,2,2,250.0,0,1,30020915_1,0,1,1,1,1,0,0.0,1.0,1,2,170,690,50,125,175,0,0,0,425,15,440,0,0,0,0,0,0,115,15,130,0,0,0,0,0,0,0,0,0,0,0,0,100,15,115,0,0,0,0,0,0,755,0.0,0.0,0.0689963190686372,0.0,0.0,0.0,0.0,0.0615723009894303,0.0,0.0,0,0,0,1,1
63153,40305138,2,29.0,0.0,1.0,1.0,0,2,0,12.5,1,1,40305138_2,0,0,0,0,1,0,0.0,1.0,1,1,78,582,0,43,43,0,0,0,495,5,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,30,117,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577280183874288,0,1,0,0,1
41559,30489217,1,43.0,0.0,1.0,1.0,1,2,3,112.5,0,0,30489217_1,0,1,1,1,1,0,0.0,1.0,1,2,59,576,0,15,15,0,0,0,570,15,585,0,0,0,0,0,0,0,0,0,5,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,16,820,0.0,0.0,0.0,0.0099481084449835,0.0,0.0,0.0,0.0,0.0,0.0083924250552997,0,0,1,0,1
41521,30488766,2,37.0,0.0,0.0,1.0,0,3,3,87.5,0,1,30488766_2,1,1,0,1,1,0,0.0,1.0,1,2,103,772,145,58,203,0,0,0,615,35,650,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,0,0,0,0,0,768,0.0,0.0056183769581769,0.0,0.0,0.0,0.0,0.0,0.0067333826589684,0.0,0.0,0,0,1,0,1
19574,30228655,2,32.0,1.0,0.0,4.0,0,2,2,62.5,0,1,30228655_2,0,1,0,0,0,0,0.0,0.0,0,2,30,495,0,15,15,0,0,0,495,15,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
53162,40112563,2,26.0,0.0,1.0,1.0,1,2,2,87.5,0,1,40112563_2,0,1,1,0,1,0,0.0,1.0,1,2,83,620,26,58,84,0,0,0,594,25,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
40292,30473924,4,16.0,0.0,1.0,1.0,0,4,3,137.5,0,1,30473924_4,0,0,0,1,1,0,0.0,1.0,1,4,70,326,89,34,123,0,0,0,224,27,251,0,0,0,13,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,0.0,0.0081109985733214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
20278,30237192,1,51.0,0.0,1.0,1.0,0,4,2,175.0,1,1,30237192_1,0,0,0,1,1,0,0.0,1.0,1,3,136,494,0,64,64,0,0,0,484,62,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098260861615146,0.0,0.0,0,0,1,0,1
11273,30132451,2,50.0,1.0,0.0,6.0,0,4,2,175.0,1,1,30132451_2,0,1,0,1,0,0,0.0,0.0,1,2,168,762,158,82,240,0,0,0,490,50,540,0,0,0,0,0,0,114,36,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0.0,0.0,0.0791812460476248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
64202,40325137,1,59.0,0.0,0.0,1.0,0,1,1,62.5,1,1,40325137_1,0,1,1,0,1,0,0.0,1.0,1,1,69,513,0,37,37,0,0,0,513,32,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
44265,30520877,1,35.0,0.0,0.0,3.0,0,3,2,112.5,0,1,30520877_1,1,1,1,1,0,0,1.0,0.0,1,2,76,584,0,16,16,0,0,0,570,30,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,30,44,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233662183242125,0,1,0,0,1
46542,30547983,3,28.0,0.0,1.0,1.0,0,6,2,30.0,0,1,30547983_3,0,1,0,0,1,0,0.0,1.0,1,3,125,490,275,60,335,0,0,0,0,0,0,0,0,0,75,25,100,0,0,0,0,0,0,0,0,0,135,30,165,0,0,0,5,10,15,0,0,0,0,0,0,1160,0.0,0.0359125558906444,0.0,0.0,0.0,0.0577578890459081,0.0,0.0055798773808366,0.0,0.0,0,1,0,0,1
57089,40188532,1,71.0,0.0,1.0,1.0,0,3,2,30.0,0,1,40188532_1,0,1,0,1,1,0,0.0,1.0,1,3,60,645,435,30,465,0,0,0,210,30,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
35832,30420822,2,58.0,0.0,0.0,2.0,0,2,2,42.5,0,1,30420822_2,0,1,0,1,0,1,0.0,0.0,1,2,60,795,0,30,30,0,0,0,795,30,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
40740,30479072,1,61.0,0.0,1.0,1.0,0,2,3,175.0,0,0,30479072_1,0,1,0,1,1,0,0.0,1.0,1,2,115,588,0,5,5,0,0,0,573,60,633,0,0,0,15,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0.0,0.0364696294430433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
35201,30412927,3,69.0,0.0,1.0,1.0,0,3,5,87.5,0,0,30412927_3,0,0,0,1,1,0,0.0,1.0,1,3,80,370,0,30,30,0,0,0,345,25,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207836059232921,0.0,0,0,0,0,1
64901,40338213,1,62.0,0.0,0.0,1.0,0,2,5,62.5,0,0,40338213_1,0,1,1,1,1,0,0.0,1.0,1,2,56,524,0,20,20,0,0,0,519,25,544,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,0,0,0,0,0,0,880,0.0,0.0024605985476567,0.0,0.0,0.0,0.0,0.0,0.0053950318867061,0.0,0.0,0,0,0,1,1
27454,30322479,1,70.0,0.0,0.0,1.0,1,2,2,87.5,0,1,30322479_1,0,1,1,1,1,0,0.0,1.0,1,2,79,509,317,34,351,0,0,0,0,0,0,0,0,0,37,4,41,0,0,0,0,0,0,130,27,157,0,0,0,0,0,0,15,4,19,10,10,20,0,0,0,1203,0.0,0.0145547530149551,0.0,0.0,0.0532732810303727,0.0,0.0,0.0068055785666907,0.0071608296964407,0.0,0,0,0,0,1
59309,40230822,2,36.0,0.0,0.0,1.0,0,5,2,42.5,0,0,40230822_2,3,1,0,1,1,0,0.0,1.0,1,2,78,495,372,24,396,0,0,0,50,7,57,0,0,0,37,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17,25,30,55,0,0,0,1263,0.0,0.0161993411347534,0.0,0.0,0.0,0.0,0.0,0.0058066190925375,0.0185120597026603,0.0,0,1,0,0,1
27405,30321995,1,53.0,0.0,0.0,1.0,0,3,2,112.5,0,0,30321995_1,0,1,0,1,1,0,0.0,1.0,1,2,70,465,60,35,95,0,0,0,400,30,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043213737826425,0.0,0.0,0,0,0,1,1
37377,30439945,2,37.0,1.0,0.0,97.0,0,4,2,62.5,0,1,30439945_2,2,1,0,1,0,0,0.0,0.0,1,2,59,587,0,21,21,0,0,0,577,28,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105288667436255,0.0,0.0,0,0,1,0,1
66809,40375378,1,32.0,0.0,1.0,1.0,0,2,2,42.5,0,0,40375378_1,0,1,1,0,1,0,0.0,1.0,1,2,57,552,0,12,12,0,0,0,542,37,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,18,0,0,0,843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091755768289124,0.0,0,1,0,0,1
81603,40664822,1,51.0,1.0,1.0,1.0,0,2,1,42.5,0,1,40664822_1,0,1,0,1,0,0,0.0,1.0,1,2,105,705,0,15,15,555,30,585,0,0,0,0,0,0,0,0,0,0,0,0,150,60,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0.0,0.0,0.0,0.0684573806558516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
26533,30311280,2,38.0,0.0,1.0,1.0,0,4,2,62.5,0,0,30311280_2,0,1,1,1,1,0,0.0,1.0,1,2,69,541,0,30,30,0,0,0,540,14,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,26,860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012935270643483,0,0,1,0,1
76421,40563679,1,59.0,1.0,0.0,1.0,1,2,2,250.0,0,1,40563679_1,0,1,1,1,0,0,0.0,1.0,0,2,50,505,350,25,375,0,0,0,0,0,0,0,0,0,50,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,15,120,0,0,0,0,0,0,1260,0.0,0.0202033860882869,0.0,0.0,0.0,0.0,0.0,0.0395085412836736,0.0,0.0,0,0,0,1,1
8057,30093865,1,43.0,0.0,0.0,1.0,1,2,1,87.5,0,1,30093865_1,0,1,1,1,1,0,0.0,1.0,1,1,180,320,0,20,20,0,0,0,320,160,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
77067,40577092,2,47.0,0.0,1.0,1.0,0,2,4,112.5,0,1,40577092_2,0,1,0,1,1,0,0.0,1.0,1,2,40,490,0,20,20,0,0,0,490,20,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
41486,30488353,2,48.0,0.0,0.0,1.0,1,2,2,175.0,0,1,30488353_2,0,1,1,1,1,0,0.0,1.0,1,2,170,800,215,70,285,0,0,0,390,10,400,0,0,0,0,0,0,195,90,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0.0,0.0,0.139086387669592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
74484,40525524,1,39.0,0.0,0.0,1.0,1,4,2,250.0,0,0,40525524_1,2,1,1,1,1,0,0.0,1.0,1,2,70,500,0,40,40,0,0,0,500,30,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
38242,30450097,1,56.0,0.0,0.0,1.0,1,2,2,137.5,0,1,30450097_1,0,1,1,1,1,0,0.0,1.0,1,2,17,113,0,10,10,0,0,0,85,5,90,0,0,0,28,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0.0,0.0097598372891562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
70050,40437439,1,56.0,0.0,0.0,1.0,0,1,1,87.5,0,1,40437439_1,0,1,1,1,1,0,0.0,1.0,1,1,100,541,0,29,29,0,0,0,479,28,507,0,0,0,45,29,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,0,0,0,828,0.0,0.0371762007570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0159628270463621,0.0,0,0,0,1,1
70956,40456530,2,57.0,0.0,0.0,1.0,1,3,2,112.5,1,1,40456530_2,0,1,1,1,1,0,0.0,1.0,1,3,145,200,0,15,15,0,0,0,0,0,0,0,0,0,55,25,80,0,0,0,60,10,70,85,95,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0.0,0.0302239826058732,0.0,0.0265590285194679,0.0652667315125915,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
83635,40703391,2,70.0,0.0,0.0,2.0,0,2,1,12.5,0,1,40703391_2,0,1,0,1,0,1,0.0,0.0,1,2,90,785,135,35,170,0,0,0,622,43,665,0,0,0,28,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0.0,0.0230143634221154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
60914,40261487,2,25.0,0.0,1.0,2.0,0,3,3,250.0,0,1,40261487_2,0,1,1,1,0,1,0.0,0.0,1,3,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
48081,40013941,1,36.0,1.0,0.0,6.0,0,1,1,87.5,1,1,40013941_1,0,1,1,0,0,0,0.0,0.0,1,1,80,520,0,35,35,0,0,0,490,35,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,40,0,0,0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019413041044135,0.0,0,1,0,0,1
12263,30143672,1,67.0,0.0,1.0,6.0,0,1,1,62.5,0,1,30143672_1,0,1,0,1,0,0,0.0,0.0,1,1,42,639,0,21,21,0,0,0,639,21,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
5800,30066348,2,36.0,0.0,0.0,2.0,1,3,2,250.0,0,1,30066348_2,1,1,1,1,0,1,0.0,0.0,0,2,111,320,203,62,265,0,0,0,0,0,0,0,0,0,87,26,113,13,16,29,0,0,0,0,0,0,0,0,0,0,0,0,17,7,24,0,0,0,0,0,0,1274,0.0,0.0369070330739532,0.009774987713253,0.0,0.0,0.0,0.0,0.0081052644650187,0.0,0.0,0,1,0,0,1
70440,40445146,2,24.0,0.0,0.0,1.0,0,3,4,42.5,0,1,40445146_2,0,1,0,0,1,0,0.0,1.0,1,3,240,720,0,60,60,0,0,0,720,180,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
82029,40673052,1,38.0,0.0,0.0,1.0,0,3,2,87.5,0,1,40673052_1,0,1,0,1,1,0,0.0,1.0,1,3,12,483,0,5,5,0,0,0,469,6,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,15,0,0,0,0,0,0,950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068037080549448,0.0,0.0,0,0,1,0,1
84672,40722785,1,64.0,0.0,0.0,1.0,0,1,1,30.0,0,0,40722785_1,0,1,1,1,1,0,0.0,1.0,0,1,20,835,0,10,10,0,0,0,835,10,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
88174,40791256,1,62.0,0.0,1.0,1.0,0,1,1,42.5,1,1,40791256_1,0,1,0,1,1,0,0.0,1.0,1,1,140,595,5,85,90,0,0,0,585,30,615,0,0,0,0,0,0,0,0,0,5,25,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0.0,0.0,0.0,0.0160868198934547,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
85910,40746560,1,63.0,0.0,1.0,1.0,0,1,1,62.5,0,1,40746560_1,0,1,0,0,1,0,0.0,1.0,1,1,135,555,0,15,15,0,0,0,540,60,600,0,0,0,15,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0.0,0.040617850908264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
38331,30451164,3,22.0,0.0,0.0,2.0,0,3,2,20.0,0,1,30451164_3,0,1,0,0,0,1,0.0,0.0,1,3,23,546,18,12,30,0,0,0,528,11,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
12091,30141379,3,18.0,0.0,1.0,1.0,0,3,3,62.5,0,0,30141379_3,0,1,0,1,1,0,0.0,1.0,0,3,10,365,0,5,5,0,0,0,365,5,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1
5601,30063846,2,43.0,0.0,1.0,3.0,1,4,2,250.0,0,1,30063846_2,1,1,1,1,0,0,1.0,0.0,0,2,27,268,0,15,15,0,0,0,268,12,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1
34898,30409499,1,54.0,0.0,0.0,1.0,0,1,1,62.5,0,1,30409499_1,0,1,0,1,1,0,0.0,1.0,1,1,49,531,0,15,15,0,0,0,531,34,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
21102,30246838,1,31.0,0.0,1.0,2.0,0,5,1,20.0,0,1,30246838_1,0,1,0,0,0,1,0.0,0.0,1,2,77,588,290,37,327,0,0,0,240,20,260,0,0,0,40,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,33,1102,0.0,0.0173818233855014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128142670133753,0,1,0,0,1
55659,40161081,1,67.0,0.0,1.0,1.0,0,2,2,62.5,0,0,40161081_1,0,1,0,1,1,0,0.0,1.0,1,2,20,590,160,10,170,0,0,0,430,10,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1
